Date,Ciudad,NO (Ąg/m3),NO2 (Ąg/m3),NOX (Ąg/m3),PM10 (Ąg/m3),tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres
2018-04-05,SAN-SEBASTIAN,12.0,27.0,45.0,18.0,13.3,8.4,19.0,0.0,10.0,235.4,15.1,35.5,1016.4
2018-04-06,SAN-SEBASTIAN,8.0,15.0,26.0,17.0,18.1,13.0,25.3,0.3,,235.4,15.1,35.5,1016.4
2018-04-07,SAN-SEBASTIAN,4.0,17.0,23.0,14.0,12.6,9.0,15.8,39.4,,235.4,15.1,35.5,1016.4
2018-04-08,SAN-SEBASTIAN,4.0,22.0,28.0,8.0,10.0,8.5,12.6,5.7,30.0,235.4,15.1,35.5,1016.4
2018-04-09,SAN-SEBASTIAN,13.0,25.0,45.0,10.0,8.8,6.9,11.4,13.5,,235.4,15.1,35.5,1016.4
2018-04-10,SAN-SEBASTIAN,4.0,21.0,27.0,5.0,7.6,5.5,11.1,40.6,,235.4,15.1,35.5,1016.4
2018-04-11,SAN-SEBASTIAN,4.0,24.0,29.0,11.0,8.4,5.8,10.5,44.1,20.0,235.4,15.1,35.5,1016.4
2018-04-12,SAN-SEBASTIAN,8.0,28.0,40.0,14.0,10.2,8.5,13.0,2.7,20.0,235.4,15.1,35.5,1016.4
2018-04-13,SAN-SEBASTIAN,20.0,33.0,64.0,13.0,11.4,8.9,16.0,3.9,,235.4,15.1,35.5,1016.4
2018-04-14,SAN-SEBASTIAN,9.0,31.0,45.0,13.0,11.8,9.2,15.2,0.0,,235.4,15.1,35.5,1016.4
2018-04-15,SAN-SEBASTIAN,3.0,22.0,27.0,15.0,13.1,10.5,16.5,11.1,,235.4,15.1,35.5,1016.4
2018-04-16,SAN-SEBASTIAN,7.0,24.0,34.0,14.0,10.5,9.0,13.6,0.3,10.0,235.4,15.1,35.5,1016.4
2018-04-17,SAN-SEBASTIAN,14.0,38.0,60.0,16.0,15.4,9.8,21.2,0.0,,235.4,15.1,35.5,1016.4
2018-04-18,SAN-SEBASTIAN,16.0,25.0,49.0,17.0,21.4,15.5,28.0,0.0,,235.4,15.1,35.5,1016.4
2018-04-19,SAN-SEBASTIAN,3.0,22.0,26.0,30.0,22.2,19.4,26.8,0.0,,235.4,15.1,35.5,1016.4
2018-04-20,SAN-SEBASTIAN,15.0,40.0,63.0,40.0,19.4,16.0,22.5,0.0,,235.4,15.1,35.5,1016.4
2018-04-21,SAN-SEBASTIAN,8.0,21.0,34.0,45.0,20.6,16.8,26.4,0.0,,235.4,15.1,35.5,1016.4
2018-04-22,SAN-SEBASTIAN,4.0,18.0,24.0,44.0,17.8,13.0,20.3,2.5,,235.4,15.1,35.5,1016.4
2018-04-23,SAN-SEBASTIAN,10.0,27.0,41.0,26.0,13.3,12.5,15.0,2.5,,235.4,15.1,35.5,1016.4
2018-04-24,SAN-SEBASTIAN,7.0,20.0,30.0,32.0,14.5,12.9,19.4,5.0,,235.4,15.1,35.5,1016.4
2018-04-25,SAN-SEBASTIAN,5.0,14.0,21.0,13.0,12.7,11.5,14.4,1.0,10.0,235.4,15.1,35.5,1016.4
2018-04-26,SAN-SEBASTIAN,12.0,25.0,42.0,12.0,12.0,9.7,14.5,0.0,,235.4,15.1,35.5,1016.4
2018-04-27,SAN-SEBASTIAN,9.0,26.0,40.0,19.0,11.6,9.0,14.8,5.7,,235.4,15.1,35.5,1016.4
2018-04-28,SAN-SEBASTIAN,9.0,23.0,37.0,15.0,9.9,8.8,10.8,3.0,10.0,235.4,15.1,35.5,1016.4
2018-04-29,SAN-SEBASTIAN,3.0,8.0,11.0,7.0,10.3,8.0,13.3,0.6,,235.4,15.1,35.5,1016.4
2018-04-30,SAN-SEBASTIAN,4.0,18.0,24.0,7.0,8.1,6.6,10.6,8.7,,235.4,15.1,35.5,1016.4
2018-05-01,SAN-SEBASTIAN,7.0,15.0,27.0,9.0,9.1,6.1,12.9,1.6,,261.3,13.1,31.7,1018.3
2018-05-02,SAN-SEBASTIAN,11.0,30.0,46.0,13.0,10.2,7.5,14.0,10.5,,261.3,13.1,31.7,1018.3
2018-05-03,SAN-SEBASTIAN,6.0,18.0,26.0,17.0,10.4,8.8,12.6,3.2,,261.3,13.1,31.7,1018.3
2018-05-04,SAN-SEBASTIAN,6.0,24.0,33.0,20.0,11.6,9.7,14.4,0.0,,261.3,13.1,31.7,1018.3
2018-05-05,SAN-SEBASTIAN,6.0,29.0,37.0,21.0,11.4,10.0,13.6,0.0,,261.3,13.1,31.7,1018.3
2018-05-06,SAN-SEBASTIAN,6.0,29.0,38.0,22.0,15.0,10.4,18.9,0.0,,261.3,13.1,31.7,1018.3
2018-05-07,SAN-SEBASTIAN,16.0,36.0,60.0,28.0,15.6,13.2,19.8,0.0,,261.3,13.1,31.7,1018.3
2018-05-08,SAN-SEBASTIAN,8.6,24.7,37.6,23.0,12.8,11.6,14.1,0.0,,261.3,13.1,31.7,1018.3
2018-05-09,SAN-SEBASTIAN,8.6,24.7,37.6,16.0,12.1,10.7,13.7,6.3,,261.3,13.1,31.7,1018.3
2018-05-10,SAN-SEBASTIAN,8.6,24.7,37.6,16.0,11.7,8.6,14.6,4.2,,261.3,13.1,31.7,1018.3
2018-05-11,SAN-SEBASTIAN,8.6,24.7,37.6,22.0,13.9,6.4,25.0,2.0,,261.3,13.1,31.7,1018.3
2018-05-12,SAN-SEBASTIAN,6.0,19.0,28.0,11.0,10.0,6.7,12.8,13.9,,261.3,13.1,31.7,1018.3
2018-05-13,SAN-SEBASTIAN,6.0,12.0,20.0,8.0,8.9,6.5,13.0,23.5,,261.3,13.1,31.7,1018.3
2018-05-14,SAN-SEBASTIAN,7.0,21.0,32.0,11.0,10.3,8.0,13.2,0.0,,261.3,13.1,31.7,1018.3
2018-05-15,SAN-SEBASTIAN,5.0,17.0,24.0,10.0,11.4,10.0,13.6,0.0,,261.3,13.1,31.7,1018.3
2018-05-16,SAN-SEBASTIAN,12.0,28.0,46.0,10.0,12.1,10.1,15.2,0.0,,261.3,13.1,31.7,1018.3
2018-05-17,SAN-SEBASTIAN,8.0,27.0,38.0,16.0,12.2,10.2,14.4,0.0,,261.3,13.1,31.7,1018.3
2018-05-18,SAN-SEBASTIAN,8.0,26.0,38.0,23.0,13.8,12.3,17.2,0.0,,261.3,13.1,31.7,1018.3
2018-05-19,SAN-SEBASTIAN,8.0,22.0,34.0,23.0,14.3,12.0,17.3,0.0,,261.3,13.1,31.7,1018.3
2018-05-20,SAN-SEBASTIAN,5.0,18.0,25.0,19.0,14.1,10.5,17.0,0.0,,261.3,13.1,31.7,1018.3
2018-05-21,SAN-SEBASTIAN,12.0,28.0,46.0,23.0,15.3,12.2,21.4,0.0,,261.3,13.1,31.7,1018.3
2018-05-22,SAN-SEBASTIAN,12.0,28.0,46.0,20.0,15.8,12.4,18.6,0.0,,261.3,13.1,31.7,1018.3
2018-05-23,SAN-SEBASTIAN,9.0,32.0,45.0,16.6,16.3,13.0,21.0,3.7,,261.3,13.1,31.7,1018.3
2018-05-24,SAN-SEBASTIAN,12.0,28.0,46.0,16.6,17.2,14.9,21.2,0.6,,261.3,13.1,31.7,1018.3
2018-05-25,SAN-SEBASTIAN,12.0,33.0,52.0,18.0,16.6,14.9,19.9,16.7,,261.3,13.1,31.7,1018.3
2018-05-26,SAN-SEBASTIAN,6.0,22.0,31.0,12.0,15.9,14.0,23.5,4.5,,261.3,13.1,31.7,1018.3
2018-05-27,SAN-SEBASTIAN,7.0,22.0,32.0,14.0,14.9,14.0,16.0,4.3,,261.3,13.1,31.7,1018.3
2018-05-28,SAN-SEBASTIAN,6.0,27.0,36.0,11.0,14.1,13.0,15.4,7.9,,261.3,13.1,31.7,1018.3
2018-05-29,SAN-SEBASTIAN,11.0,26.0,42.0,13.0,15.1,13.4,17.9,4.5,,261.3,13.1,31.7,1018.3
2018-05-30,SAN-SEBASTIAN,11.0,22.0,40.0,16.0,14.8,13.8,17.4,6.1,,261.3,13.1,31.7,1018.3
2018-05-31,SAN-SEBASTIAN,12.0,28.0,47.0,15.0,15.1,13.6,18.9,7.6,,261.3,13.1,31.7,1018.3
2018-06-01,SAN-SEBASTIAN,9.0,22.0,36.0,20.0,15.9,14.5,18.5,0.6,,271.7,11.6,29.7,1016.8
2018-06-02,SAN-SEBASTIAN,7.0,16.0,26.0,14.0,17.7,15.5,21.0,0.0,,271.7,11.6,29.7,1016.8
2018-06-03,SAN-SEBASTIAN,5.0,16.0,24.0,19.0,17.4,16.0,20.1,2.9,,271.7,11.6,29.7,1016.8
2018-06-04,SAN-SEBASTIAN,8.0,17.0,28.0,10.0,15.1,14.0,16.6,10.3,,271.7,11.6,29.7,1016.8
2018-06-05,SAN-SEBASTIAN,5.0,16.0,24.0,7.0,13.9,12.5,16.8,11.8,,271.7,11.6,29.7,1016.8
2018-06-06,SAN-SEBASTIAN,9.0,22.0,36.0,12.0,15.1,12.2,18.5,0.0,,271.7,11.6,29.7,1016.8
2018-06-07,SAN-SEBASTIAN,13.0,27.0,46.0,14.0,17.0,15.0,20.0,0.0,,271.7,11.6,29.7,1016.8
2018-06-08,SAN-SEBASTIAN,13.0,24.0,45.0,17.0,19.9,15.5,26.3,0.0,,271.7,11.6,29.7,1016.8
2018-06-09,SAN-SEBASTIAN,11.0,24.0,41.0,13.0,17.1,15.2,19.5,1.6,,271.7,11.6,29.7,1016.8
2018-06-10,SAN-SEBASTIAN,9.0,18.0,32.0,10.0,16.9,14.2,21.0,1.2,,271.7,11.6,29.7,1016.8
2018-06-11,SAN-SEBASTIAN,7.0,18.0,29.0,11.0,15.6,13.5,18.9,21.3,,271.7,11.6,29.7,1016.8
2018-06-12,SAN-SEBASTIAN,3.0,10.0,15.0,21.0,15.3,13.9,16.6,20.1,,271.7,11.6,29.7,1016.8
2018-06-13,SAN-SEBASTIAN,1.0,7.0,9.0,17.0,15.0,13.5,16.3,0.0,,271.7,11.6,29.7,1016.8
2018-06-14,SAN-SEBASTIAN,14.0,26.0,48.0,14.0,15.1,13.2,18.0,0.0,,271.7,11.6,29.7,1016.8
2018-06-15,SAN-SEBASTIAN,13.0,21.0,41.0,15.0,14.8,12.0,18.0,2.4,,271.7,11.6,29.7,1016.8
2018-06-16,SAN-SEBASTIAN,13.0,23.0,43.0,11.0,15.9,13.7,19.3,2.7,,271.7,11.6,29.7,1016.8
2018-06-17,SAN-SEBASTIAN,7.0,14.0,25.0,12.0,16.2,14.0,19.1,0.3,,271.7,11.6,29.7,1016.8
2018-06-18,SAN-SEBASTIAN,13.0,21.0,40.0,14.0,15.6,14.4,17.4,1.1,,271.7,11.6,29.7,1016.8
2018-06-19,SAN-SEBASTIAN,13.0,23.0,42.0,13.0,16.9,15.0,19.5,0.0,,271.7,11.6,29.7,1016.8
2018-06-20,SAN-SEBASTIAN,21.0,22.0,54.0,23.0,18.2,15.7,21.5,0.0,,271.7,11.6,29.7,1016.8
2018-06-21,SAN-SEBASTIAN,6.0,16.0,25.0,20.0,18.6,17.7,20.4,0.0,,271.7,11.6,29.7,1016.8
2018-06-22,SAN-SEBASTIAN,7.0,18.0,28.0,23.0,17.8,15.4,19.7,0.0,,271.7,11.6,29.7,1016.8
2018-06-23,SAN-SEBASTIAN,8.0,22.0,34.0,29.0,17.5,14.9,20.9,0.0,,271.7,11.6,29.7,1016.8
2018-06-24,SAN-SEBASTIAN,6.0,21.0,31.0,23.0,19.9,14.9,24.2,0.0,,271.7,11.6,29.7,1016.8
2018-06-25,SAN-SEBASTIAN,13.0,28.0,47.0,22.0,20.3,17.2,23.6,0.0,,271.7,11.6,29.7,1016.8
2018-06-26,SAN-SEBASTIAN,10.0,23.0,39.0,24.0,19.9,17.4,23.0,0.0,,271.7,11.6,29.7,1016.8
2018-06-27,SAN-SEBASTIAN,7.0,19.0,29.0,21.0,17.7,16.9,18.8,1.7,,271.7,11.6,29.7,1016.8
2018-06-28,SAN-SEBASTIAN,4.0,15.0,22.0,11.0,17.4,16.0,18.7,0.5,,271.7,11.6,29.7,1016.8
2018-06-29,SAN-SEBASTIAN,8.0,22.0,34.0,18.0,19.6,16.9,23.6,0.0,,271.7,11.6,29.7,1016.8
2018-06-30,SAN-SEBASTIAN,11.0,25.0,42.0,23.0,22.7,19.2,29.5,21.8,,271.7,11.6,29.7,1016.8
2018-07-01,SAN-SEBASTIAN,7.0,14.0,24.0,21.0,20.3,18.8,24.0,0.0,,240.2,9.6,24.9,1016.3
2018-07-02,SAN-SEBASTIAN,11.0,20.0,36.0,14.0,20.4,16.9,23.5,0.0,,240.2,9.6,24.9,1016.3
2018-07-03,SAN-SEBASTIAN,10.0,22.0,38.0,16.0,20.5,19.0,23.0,0.0,,240.2,9.6,24.9,1016.3
2018-07-04,SAN-SEBASTIAN,7.0,19.0,29.0,12.0,19.6,16.7,22.5,7.9,,240.2,9.6,24.9,1016.3
2018-07-05,SAN-SEBASTIAN,3.0,13.0,18.0,15.0,17.9,16.5,21.2,0.0,,240.2,9.6,24.9,1016.3
2018-07-06,SAN-SEBASTIAN,9.0,23.0,37.0,16.0,18.9,17.0,22.0,3.0,,240.2,9.6,24.9,1016.3
2018-07-07,SAN-SEBASTIAN,10.0,17.0,32.0,15.0,20.0,17.0,23.0,0.0,,240.2,9.6,24.9,1016.3
2018-07-08,SAN-SEBASTIAN,8.0,15.0,28.0,16.0,21.2,19.2,23.8,0.0,,240.2,9.6,24.9,1016.3
2018-07-09,SAN-SEBASTIAN,10.0,25.0,41.0,21.0,21.6,19.4,23.8,0.0,,240.2,9.6,24.9,1016.3
2018-07-10,SAN-SEBASTIAN,9.0,22.0,36.0,23.0,21.2,19.0,23.5,0.0,,240.2,9.6,24.9,1016.3
2018-07-11,SAN-SEBASTIAN,8.0,23.0,36.0,18.0,20.9,18.5,23.2,0.3,,240.2,9.6,24.9,1016.3
2018-07-12,SAN-SEBASTIAN,9.0,23.0,37.0,13.0,20.2,16.8,22.4,45.8,,240.2,9.6,24.9,1016.3
2018-07-13,SAN-SEBASTIAN,10.0,26.0,41.0,18.0,19.3,16.2,23.4,6.4,,240.2,9.6,24.9,1016.3
2018-07-14,SAN-SEBASTIAN,6.0,19.0,28.0,14.0,21.4,18.5,23.8,9.7,,240.2,9.6,24.9,1016.3
2018-07-15,SAN-SEBASTIAN,3.0,14.0,19.0,16.0,22.8,19.2,24.5,4.1,,240.2,9.6,24.9,1016.3
2018-07-16,SAN-SEBASTIAN,2.0,10.0,13.0,16.5,20.3,17.4,24.6,2.8,,240.2,9.6,24.9,1016.3
2018-07-17,SAN-SEBASTIAN,13.0,19.0,39.0,16.5,19.2,16.9,22.8,0.0,,240.2,9.6,24.9,1016.3
2018-07-18,SAN-SEBASTIAN,15.0,16.0,39.0,16.5,21.1,18.5,24.5,0.0,,240.2,9.6,24.9,1016.3
2018-07-19,SAN-SEBASTIAN,9.0,17.0,30.0,16.5,20.6,19.0,23.8,21.8,,240.2,9.6,24.9,1016.3
2018-07-20,SAN-SEBASTIAN,7.0,20.0,30.0,16.5,18.3,16.4,20.7,7.7,,240.2,9.6,24.9,1016.3
2018-07-21,SAN-SEBASTIAN,7.0,16.0,26.0,16.5,18.1,15.5,21.6,0.1,,315.0,12.5,33.3,1018.1
2018-07-22,SAN-SEBASTIAN,8.0,13.0,26.0,16.5,18.6,15.5,22.1,0.0,,277.0,7.9,22.2,1017.7
2018-07-23,SAN-SEBASTIAN,13.0,21.0,40.0,16.5,20.8,16.5,25.5,3.2,,68.0,8.0,24.1,1016.6
2018-07-24,SAN-SEBASTIAN,12.0,18.0,37.0,16.5,21.1,19.5,22.7,0.0,,302.0,10.6,25.9,1014.9
2018-07-25,SAN-SEBASTIAN,13.0,22.0,42.0,16.5,21.2,20.0,24.0,0.1,,4.0,9.8,20.4,1016.4
2018-07-26,SAN-SEBASTIAN,9.0,16.0,30.0,16.5,21.2,19.2,24.0,0.8,,306.0,9.6,25.9,1014.3
2018-07-27,SAN-SEBASTIAN,7.0,20.0,31.0,16.5,21.3,19.4,24.0,11.7,,334.0,8.5,24.1,1013.8
2018-07-28,SAN-SEBASTIAN,8.0,16.0,28.0,16.5,19.3,17.8,22.2,1.1,,329.0,11.9,25.9,1015.9
2018-07-29,SAN-SEBASTIAN,8.0,15.0,28.0,16.5,20.8,19.0,23.0,0.0,,323.0,8.4,24.1,1015.5
2018-07-30,SAN-SEBASTIAN,10.0,18.0,34.0,16.5,21.6,18.7,24.7,0.4,,50.0,7.7,22.2,1016.9
2018-07-31,SAN-SEBASTIAN,6.0,14.0,22.0,16.5,20.9,20.0,23.1,1.0,,334.0,11.1,25.9,1018.9
2018-08-01,SAN-SEBASTIAN,8.0,19.0,31.0,18.7,20.5,19.2,22.6,0.0,,356.0,10.4,24.1,1020.5
2018-08-02,SAN-SEBASTIAN,11.0,25.0,42.0,18.7,21.9,19.2,25.4,0.0,,322.0,7.4,20.4,1019.7
2018-08-03,SAN-SEBASTIAN,11.0,26.0,42.0,18.7,23.8,20.4,28.5,0.0,,284.0,9.8,24.1,1019.1
2018-08-04,SAN-SEBASTIAN,6.0,20.0,30.0,18.7,22.6,20.3,25.8,0.0,,285.0,13.5,27.8,1020.8
2018-08-05,SAN-SEBASTIAN,5.0,19.0,26.0,18.7,22.4,19.5,25.7,0.0,,289.0,11.3,25.9,1019.2
2018-08-06,SAN-SEBASTIAN,9.0,27.0,41.0,18.7,26.2,20.4,32.0,0.0,,193.0,9.0,27.8,1013.9
2018-08-07,SAN-SEBASTIAN,5.0,12.0,19.0,18.7,20.6,18.0,22.7,1.4,,290.0,17.9,35.2,1013.6
2018-08-08,SAN-SEBASTIAN,9.0,19.0,33.0,18.7,19.5,17.7,22.0,11.3,,319.0,9.7,25.9,1014.8
2018-08-09,SAN-SEBASTIAN,4.0,9.0,15.0,18.7,18.0,16.0,20.6,0.7,,304.0,19.9,57.4,1018.4
2018-08-10,SAN-SEBASTIAN,11.0,19.0,36.0,18.7,18.3,15.4,21.8,0.0,,41.0,9.1,25.9,1025.2
2018-08-11,SAN-SEBASTIAN,11.0,16.0,33.0,18.7,19.6,15.0,24.5,0.0,,49.0,7.5,22.2,1022.6
2018-08-12,SAN-SEBASTIAN,8.0,15.0,28.0,18.7,20.7,18.5,24.0,6.8,,277.0,10.2,25.9,1015.9
2018-08-13,SAN-SEBASTIAN,6.0,12.0,21.0,18.7,19.1,17.2,20.8,8.3,,283.0,14.8,31.5,1016.7
2018-08-14,SAN-SEBASTIAN,11.0,16.0,33.0,18.7,19.1,17.2,22.1,0.1,,308.0,14.7,31.5,1021.3
2018-08-15,SAN-SEBASTIAN,11.0,14.0,31.0,18.7,19.3,16.5,22.7,0.0,,19.0,8.7,24.1,1020.4
2018-08-16,SAN-SEBASTIAN,6.0,18.0,27.0,18.7,19.8,18.4,22.2,19.5,,274.0,12.0,29.6,1017.5
2018-08-17,SAN-SEBASTIAN,10.0,19.0,34.0,18.7,17.6,16.0,19.5,3.5,,332.0,15.7,31.5,1022.3
2018-08-18,SAN-SEBASTIAN,10.0,16.0,31.0,18.7,17.9,14.5,21.5,0.0,,347.0,9.6,25.9,1024.0
2018-08-19,SAN-SEBASTIAN,6.0,18.0,27.0,18.7,18.9,16.3,22.5,0.0,,315.0,7.6,22.2,1023.9
2018-08-20,SAN-SEBASTIAN,9.0,19.0,32.0,18.7,19.3,17.5,21.8,0.0,,316.0,8.3,22.2,1022.8
2018-08-21,SAN-SEBASTIAN,11.0,19.0,36.0,18.7,20.0,17.0,23.7,0.0,,285.0,7.2,18.5,1019.3
2018-08-22,SAN-SEBASTIAN,15.0,20.0,43.0,18.7,21.1,18.9,24.5,0.0,,274.0,8.9,24.1,1017.2
2018-08-23,SAN-SEBASTIAN,9.0,18.0,32.0,18.7,20.7,19.5,22.0,3.6,,293.0,12.0,25.9,1019.3
2018-08-24,SAN-SEBASTIAN,10.0,18.0,33.0,18.7,18.8,17.6,20.5,2.2,,314.0,14.2,31.5,1021.8
2018-08-25,SAN-SEBASTIAN,12.0,16.0,35.0,18.7,18.2,15.5,21.0,0.0,,315.0,12.8,27.8,1020.2
2018-08-26,SAN-SEBASTIAN,8.0,18.0,30.0,18.7,18.3,15.0,22.0,0.0,,291.0,8.4,20.4,1017.7
2018-08-27,SAN-SEBASTIAN,12.0,22.0,40.0,18.7,19.5,16.0,23.5,0.0,,80.0,7.4,22.2,1017.1
2018-08-28,SAN-SEBASTIAN,19.0,24.0,52.0,18.7,20.8,18.5,25.9,0.0,,195.0,11.8,37.0,1014.0
2018-08-29,SAN-SEBASTIAN,11.0,23.0,40.0,18.7,19.8,17.2,23.0,5.3,,299.0,12.3,33.3,1019.8
2018-08-30,SAN-SEBASTIAN,11.0,20.0,37.0,18.7,18.6,15.8,21.0,0.0,,22.0,8.3,22.2,1022.8
2018-08-31,SAN-SEBASTIAN,10.0,26.0,42.0,18.7,19.0,16.5,21.7,0.0,,324.0,7.8,20.4,1022.1
2018-09-01,SAN-SEBASTIAN,11.0,21.0,37.0,18.7,18.7,15.9,21.6,0.0,,51.0,7.9,24.1,1021.7
2018-09-02,SAN-SEBASTIAN,7.0,22.0,32.0,18.7,19.0,14.6,23.7,0.0,,81.0,8.2,25.9,1017.9
2018-09-03,SAN-SEBASTIAN,9.0,29.0,43.0,18.7,19.1,15.5,22.8,0.0,,288.0,8.8,22.2,1015.3
2018-09-04,SAN-SEBASTIAN,6.0,28.0,38.0,18.7,19.4,17.4,22.0,0.0,,283.0,9.8,22.2,1015.4
2018-09-05,SAN-SEBASTIAN,6.0,31.0,40.0,18.7,18.7,17.2,20.6,22.8,,266.0,8.3,20.4,1016.1
2018-09-06,SAN-SEBASTIAN,7.0,25.0,36.0,18.7,17.8,16.2,19.6,18.3,,290.0,15.5,37.0,1017.2
2018-09-07,SAN-SEBASTIAN,10.0,32.0,47.0,18.7,17.7,15.2,21.0,0.2,,346.0,9.3,22.2,1019.1
2018-09-08,SAN-SEBASTIAN,9.0,25.0,39.0,18.7,20.3,15.0,26.6,0.0,,129.0,7.6,24.1,1017.3
2018-09-09,SAN-SEBASTIAN,10.0,16.0,32.0,18.7,20.3,18.6,22.4,0.0,,259.0,11.4,24.1,1020.2
2018-09-10,SAN-SEBASTIAN,10.0,30.0,45.0,18.7,19.1,17.0,21.4,0.0,,347.0,8.8,20.4,1025.3
2018-09-11,SAN-SEBASTIAN,13.0,35.0,56.0,18.7,19.6,16.2,24.5,0.0,,123.0,6.6,20.4,1023.8
2018-09-12,SAN-SEBASTIAN,24.0,27.0,63.0,18.7,20.9,19.0,22.6,1.3,,227.0,14.0,25.9,1021.8
2018-09-13,SAN-SEBASTIAN,10.0,20.0,35.0,18.7,19.2,17.4,22.0,0.1,,316.0,11.6,24.1,1022.9
2018-09-14,SAN-SEBASTIAN,19.0,20.0,49.0,18.7,18.5,16.9,21.2,0.0,,1.0,8.1,22.2,1022.0
2018-09-15,SAN-SEBASTIAN,11.0,22.0,38.0,18.7,17.8,14.6,21.6,0.0,,43.0,7.5,22.2,1021.9
2018-09-16,SAN-SEBASTIAN,12.0,14.0,32.0,18.7,19.3,17.5,21.6,0.0,,262.0,10.7,24.1,1020.2
2018-09-17,SAN-SEBASTIAN,19.0,30.0,59.0,18.7,23.2,17.2,31.6,0.0,,166.0,13.3,33.3,1016.3
2018-09-18,SAN-SEBASTIAN,15.0,26.0,48.0,18.7,19.7,18.0,22.2,0.0,,283.0,8.9,25.9,1016.8
2018-09-19,SAN-SEBASTIAN,17.0,24.0,51.0,18.7,19.6,17.5,22.7,0.0,,317.0,6.5,18.5,1020.9
2018-09-20,SAN-SEBASTIAN,11.0,22.0,39.0,18.7,19.9,17.9,23.4,0.0,,318.0,8.2,20.4,1019.7
2018-09-21,SAN-SEBASTIAN,12.0,24.0,41.0,18.7,19.1,17.0,23.5,0.1,,296.0,10.0,22.2,1020.8
2018-09-22,SAN-SEBASTIAN,11.0,23.0,39.0,18.7,19.8,16.0,25.4,0.0,,72.0,7.0,14.8,1023.7
2018-09-23,SAN-SEBASTIAN,4.0,15.0,21.0,18.7,19.0,17.0,22.0,16.4,,273.0,10.8,25.9,1024.8
2018-09-24,SAN-SEBASTIAN,10.0,23.0,38.0,18.7,15.1,12.8,18.0,0.0,,353.0,16.4,29.6,1029.6
2018-09-25,SAN-SEBASTIAN,14.0,29.0,51.0,18.7,13.0,10.0,16.0,0.0,,34.0,7.5,22.2,1028.8
2018-09-26,SAN-SEBASTIAN,25.0,27.0,64.0,18.7,20.3,11.2,27.0,0.0,,148.0,20.5,50.0,1026.0
2018-09-27,SAN-SEBASTIAN,8.0,27.0,40.0,18.7,22.9,19.0,28.7,0.0,,184.0,21.2,57.4,1025.5
2018-09-28,SAN-SEBASTIAN,15.0,34.0,57.0,18.7,18.4,17.0,21.0,0.0,,291.0,8.7,18.5,1022.6
2018-09-29,SAN-SEBASTIAN,8.0,31.0,44.0,18.7,17.1,14.5,19.7,0.0,,315.0,8.1,20.4,1020.1
2018-09-30,SAN-SEBASTIAN,4.0,16.0,22.0,18.7,15.7,13.0,19.2,0.0,,267.0,9.6,25.9,1020.4
2018-10-01,SAN-SEBASTIAN,8.0,25.0,37.0,18.6,14.5,12.2,16.3,0.0,,349.0,16.5,29.6,1026.0
2018-10-02,SAN-SEBASTIAN,15.0,33.0,56.0,18.6,12.9,9.5,16.2,0.0,,23.0,8.6,25.9,1028.6
2018-10-03,SAN-SEBASTIAN,16.0,34.0,58.0,18.6,13.1,10.8,17.2,0.0,,21.0,7.7,20.4,1027.7
2018-10-04,SAN-SEBASTIAN,18.0,41.0,69.0,18.6,14.9,12.2,19.6,0.0,,102.0,6.5,16.7,1021.5
2018-10-05,SAN-SEBASTIAN,26.0,38.0,77.0,18.6,20.1,16.4,27.1,0.0,,188.0,13.2,31.5,1015.6
2018-10-06,SAN-SEBASTIAN,14.0,23.0,44.0,18.6,15.2,11.5,17.9,9.0,,269.0,16.7,53.7,1015.4
2018-10-07,SAN-SEBASTIAN,5.0,7.0,15.0,18.6,12.1,10.5,13.8,37.8,10.0,295.0,29.7,55.5,1020.1
2018-10-08,SAN-SEBASTIAN,17.0,24.0,50.0,18.6,13.2,12.0,15.4,1.1,10.0,7.0,11.0,50.0,1019.9
2018-10-09,SAN-SEBASTIAN,20.0,28.0,59.0,18.6,13.8,10.3,17.0,0.3,,134.0,8.2,22.2,1015.1
2018-10-10,SAN-SEBASTIAN,17.0,28.0,54.0,18.6,17.7,14.5,22.1,0.0,,157.0,21.6,44.5,1007.0
2018-10-11,SAN-SEBASTIAN,8.0,22.0,34.0,18.6,19.4,15.7,23.5,0.0,,171.0,24.0,50.0,1008.2
2018-10-12,SAN-SEBASTIAN,12.0,27.0,45.0,18.6,21.9,18.2,25.8,0.0,,163.0,20.5,38.9,1015.9
2018-10-13,SAN-SEBASTIAN,5.0,14.0,22.0,18.6,23.3,20.5,26.8,0.0,,162.0,25.4,42.6,1013.5
2018-10-14,SAN-SEBASTIAN,2.0,11.0,15.0,18.6,16.7,12.5,23.8,30.0,,214.0,25.8,46.3,1006.8
2018-10-15,SAN-SEBASTIAN,14.0,36.0,57.0,18.6,14.4,11.7,17.7,0.0,,298.0,11.4,35.2,1008.9
2018-10-16,SAN-SEBASTIAN,16.0,28.0,52.0,18.6,14.4,12.8,17.0,0.0,,333.0,6.5,16.7,1016.1
2018-10-17,SAN-SEBASTIAN,16.0,32.0,57.0,18.6,14.6,13.1,16.7,0.0,,340.0,6.2,16.7,1017.3
2018-10-18,SAN-SEBASTIAN,19.0,26.0,56.0,18.6,14.9,13.6,16.6,0.0,,315.0,6.9,16.7,1015.4
2018-10-19,SAN-SEBASTIAN,5.0,20.0,28.0,18.6,15.6,14.5,16.4,0.0,,305.0,10.1,16.7,1018.3
